weibo_id,user_name,user_link,weibo_content,original,publish_place,publish_time,publish_tool,like_num,retweet_num,comment_num
JujQOEYtj,竹子生长在北京,https://weibo.cn/u/1302947644,竹子生长在北京:#医生喝葡萄糖遭质疑市民专程送水#8小时没吃没喝高度集中，下了手术台不晕了都是体力好，葡萄糖算是可以最快恢复一些的饮料了，如果我是病人不是心疼这瓶葡萄糖钱，而是心疼医生连补充体力都只能先用葡萄糖  ,True,无,2020-11-17 14:45,iPhone客户端,76,0,0
JujQAxldy,情意拳拳绵延千里,https://weibo.cn/u/1316436461,情意拳拳绵延千里:#医生喝葡萄糖遭质疑市民专程送水#这有啥质疑的，吃饱了没事干吧，那么多医生牺牲休息吃饭时间就为了完成手术救人，这是多么可贵的职业精神啊  ,True,无,2020-11-17 14:45,Android,0,0,0
JujQqcXaK,上海反邪教,https://weibo.cn/u/5094103156,上海反邪教:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:44,iPhone客户端,5,6,5
JujQirqdx,天水检察,https://weibo.cn/tianshuijiancha,天水检察:#天检播报# 【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80（来源:荔枝新闻） ,True,无,2020-11-17 14:44,微博视频号,1,0,15
JujQe1HvV,动静贵州,https://weibo.cn/dongjingguizhou,动静贵州:【暖心后续！#医生喝葡萄糖遭质疑市民专程送水#】不久前，陕西西安郑医生术后喝葡萄糖水的视频引发争议。郑医生事后回应说，当天连续做了8小时手术，又累又渴，“费用由科室出”。这几天，有网友买了六箱饮料，专门坐了近两小时车给郑医生送水，还说：“别喝葡萄糖了，也不好喝。”为理解和善意点赞！@时间视频 @中国新闻周刊 http://t.cn/A6GpAsGS ,True,无,2020-11-17 14:44,微博视频号,0,0,0
JujQ7yIL1,第一新闻,https://weibo.cn/di1xinwen,第一新闻:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:44,永远在线iPhone X,1,2,1
JujQ4kU1l,中新经纬,https://weibo.cn/u/5993531560,中新经纬:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:44,微博视频号,159,4,19
JujPZkCml,新晚报,https://weibo.cn/xwbtsjb,新晚报:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。（荔枝新闻）http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:43,微博视频号,3,1,1
JujPcc1cy,中原盾,https://weibo.cn/u/3924812700,中原盾:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】#相豫温暖# 近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。盾哥：总有温暖和理解让我们 感动！http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:41,微博视频号,2,1,0
JujP89nGH,猪猪爱吃火锅520,https://weibo.cn/u/6855818314,猪猪爱吃火锅520:#医生喝葡萄糖遭质疑市民专程送水#【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:41,iPhone客户端,0,0,0
JujOZe8Bg,上海杨浦,https://weibo.cn/shypgov,上海杨浦:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:41,微博视频号,0,0,0
JujOrixO2,健康界,https://weibo.cn/cnhealthcare,健康界:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:40,微博视频号,13,0,3
JujNGB96R,飞天甜面将,https://weibo.cn/u/7452887036,飞天甜面将:【暖心后续！#术后喝葡萄糖水医生收到六箱饮料#】医生在手术时体力消耗很大的，连续工作8小时，喝一瓶葡萄糖补充体力怎么了？这有什么可杠的，杠精的心是石头做的吗？这个社会还是好心人多，感谢理解，为善意点赞！时间视频的微博视频  ,True,无,2020-11-17 14:38,微博视频号,7,6,4
JujKYFdiG,石家庄地铁君,https://weibo.cn/u/5756451891,石家庄地铁君:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:31,微博视频号,0,0,0
JujKPyVIc,海豚游泳2017,https://weibo.cn/u/6169447679,"转发理由:葡萄糖和手术服，酒精之类不一样属于医用耗材吗？下回会不会有人叽歪医生手术前洗手的肥皂得自己带？  
原始用户: 深圳特区报
转发内容: 【暖心后续！#术后喝葡萄糖水医生收到六箱饮料#】不久前，陕西西安郑医生术后喝葡萄糖水的视频引发争议。郑医生事后回应说，当天连续做了8小时手术，又累又渴，“费用由科室出”。这几天，有网友买了六箱饮料，专门坐了近两小时车给郑医生送水，还说：“别喝葡萄糖了，也不好喝。”为理解和善意点赞！@时间视频 http://t.cn/A6GpAsGS ",False,无,2020-11-17 14:31,微博 weibo.com,0,0,0
JujKAvRu7,营口新闻哥,https://weibo.cn/yingkouxinwenge,营口新闻哥:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:30,iPhone客户端,0,0,0
JujK63JkK,湖北政法,https://weibo.cn/u/6187055303,湖北政法:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。湖北政法：少一点质疑，多一点善待@中国长安网  http://t.cn/A6GpzM80 http://t.cn/R2WxQOQ 显示地图 ,True,#医生喝葡萄糖遭质疑市民专程送水#,2020-11-17 14:29,iPhone客户端,1,2,2
JujJV7H1h,城市晚报官方微博,https://weibo.cn/cccswb,城市晚报官方微博:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。cr http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:28,微博视频号,0,0,0
JujJpdYaG,青年报,https://weibo.cn/youngdaily,青年报:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:27,微博视频号,3,0,0
JujIQ0VY9,遵义发布,https://weibo.cn/u/5521606430,遵义发布:#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:26,微博视频号,2,0,0
JujIMdF9P,绵阳生态环境,https://weibo.cn/u/5104225074,绵阳生态环境:【暖心后续！#术后喝葡萄糖水医生收到六箱饮料#】不久前，陕西西安郑医生术后喝葡萄糖水的视频引发争议。郑医生事后回应说，当天连续做了8小时手术，又累又渴，“费用由科室出”。这几天，有网友买了六箱饮料，专门坐了近两小时车给郑医生送水，还说：“别喝葡萄糖了，也不好喝。”为理解和善意点赞！http://t.cn/A6GpAsGS @时间视频 ,True,无,2020-11-17 14:26,微博视频号,6,0,1
JujIi4f7O,马鞍山帮帮,https://weibo.cn/masxmbb,马鞍山帮帮:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:24,微博视频号,0,0,0
JujEBBVWT,山西榜哥,https://weibo.cn/u/7473857749,山西榜哥:【#医生喝葡萄糖遭质疑市民专程送水# ：以后不要再喝葡萄糖了！】近日，陕西西安，医生手术后喝葡萄糖遭质疑，引发广大网友关注。随后有热心市民专程坐近2小时公交车来给郑医生送了6箱饮料，“以后不要再喝葡萄糖了，我知道也不好喝”。郑医生回应，自己只是医护人员的缩影，感谢广大网友对医护工作的认可。 http://t.cn/A6GpzM80 ,True,无,2020-11-17 14:15,Android,0,0,0
JujCgA5aW,网易财经,https://weibo.cn/163money,网易财经:【暖心后续！#术后喝葡萄糖水医生收到六箱饮料#】不久前，陕西西安郑医生术后喝葡萄糖水的视频引发争议。郑医生事后回应说，当天连续做了8小时手术，又累又渴，“费用由科室出”。这几天，有网友买了六箱饮料，专门坐了近两小时车给郑医生送水，还说：“别喝葡萄糖了，也不好喝。”为理解和善意点赞！http://t.cn/A6GpAsGS ,True,无,2020-11-17 14:10,微博视频号,30,0,5
JujBuDu8p,围术期医学论坛,https://weibo.cn/u/6551666410,围术期医学论坛:发布了头条文章：《手术后喝葡萄糖引质疑！医生回应，网友出手了…》  手术后喝葡萄糖引质疑！医生回应，网友出手了…  ,True,无,2020-11-17 14:08,微博 weibo.com,0,0,0
JujAxltzx,三秦都市报,https://weibo.cn/sqdsb,三秦都市报:【暖心后续！#热心市民专程为喝葡萄糖医生送水#】近日，陕西西安。郑医生手术后喝葡萄糖引发广大网友关注。有热心网友专程从西安北郊坐近两小时公交车来给郑医生送水，该名网友买了六箱饮料，代表热心市民用一点小小心意致敬医护。郑医生表示感谢广大网友对医护工作的认可。（人民视频）http://t.cn/A6G05H2O ,True,无,2020-11-17 14:05,微博视频号,3,2,0
